Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
512,20,RL,85.0,10628,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,GasA,TA,Y,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0,0,0,0,176,0,,GdWo,,0,4,2007,WD,Normal,167000.0
2232,20,RL,60.0,6960,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,1989.0,Unf,2.0,660.0,TA,TA,Y,96,0,0,0,0,0,,,Shed,500,11,2009,WD,Normal,120500.0
321,20,RL,75.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1961.0,Unf,2.0,456.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,9,2008,WD,Normal,139950.0
20,80,RL,78.0,11679,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,TA,TA,CBlock,TA,TA,Gd,ALQ,612,Rec,1164,0,1776,GasA,Ex,Y,SBrkr,1560,0,0,1560,0.0,1.0,2,0,3,1,TA,6,Min2,1,Fa,Attchd,1962.0,Fin,2.0,528.0,TA,TA,Y,453,253,144,0,0,0,,MnPrv,,0,5,2006,WD,Normal,172787.3922
685,30,RL,90.0,5400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,,0.0,Fa,TA,PConc,Fa,TA,No,Unf,0,Unf,0,416,416,GasA,Gd,N,FuseA,599,0,0,599,1.0,0.0,1,0,2,1,Gd,4,Typ,0,,,,,0.0,0.0,,,N,0,81,0,0,0,0,,,,0,6,2009,WD,Normal,107361.0297
36,120,RL,,3136,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,GasA,Ex,Y,SBrkr,1405,0,0,1405,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,148,36,0,0,0,0,,,,0,3,2006,WD,Normal,171750.0
1849,20,RL,,11332,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,528,Unf,0,590,1118,GasA,Ex,Y,SBrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,Attchd,1960.0,RFn,1.0,264.0,TA,TA,Y,290,0,0,0,0,0,,MnPrv,,0,8,2008,WD,Normal,163651.1825
903,85,RL,64.0,12102,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456,Unf,0,0,456,GasA,Ex,Y,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,TA,6,Typ,0,,BuiltIn,1976.0,RFn,2.0,504.0,Fa,TA,Y,224,0,0,0,0,0,,,,0,4,2008,WD,Family,141769.947
2177,120,RH,34.0,4058,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,SFoyer,7,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,182.0,TA,TA,PConc,Gd,TA,Av,GLQ,584,LwQ,139,0,723,GasA,Ex,Y,SBrkr,767,0,0,767,1.0,0.0,1,0,1,1,TA,4,Typ,0,,Attchd,1998.0,Fin,1.0,367.0,TA,TA,Y,120,40,0,0,0,0,,,,0,6,2007,WD,Normal,133000.0
828,60,RL,81.0,12018,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,796,796,GasA,Ex,Y,SBrkr,796,816,0,1612,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2008.0,Fin,3.0,666.0,TA,TA,Y,0,64,0,0,0,0,,,,0,10,2008,New,Partial,247746.9552
525,30,RL,50.0,11672,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,FuseA,816,0,0,816,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1925.0,Unf,1.0,210.0,Fa,Fa,N,168,0,112,0,0,0,,,,0,7,2006,WD,Normal,262002.0368
408,30,RL,,17529,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,872,872,GasA,Fa,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,,,,0,4,2006,WD,Normal,273019.1872
921,80,RL,125.0,14419,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,1987,1989,Hip,CompShg,Plywood,Plywood,BrkFace,310.0,TA,TA,PConc,Gd,TA,Gd,GLQ,904,ALQ,624,117,1645,GasA,Ex,Y,SBrkr,1479,0,0,1479,2.0,0.0,2,1,3,1,Gd,7,Min1,1,Fa,Attchd,1987.0,Fin,2.0,578.0,TA,TA,Y,224,238,0,0,0,0,,,,0,7,2009,WD,Normal,238361.8897
1842,60,RL,,8174,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,494,Unf,0,204,698,GasA,Ex,Y,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,393.0,TA,TA,Y,100,56,0,0,0,0,,,,0,5,2009,WD,Normal,207946.6747
1891,60,RL,68.0,11250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486,Unf,0,434,920,GasA,Ex,Y,SBrkr,920,866,0,1786,1.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2.0,608.0,TA,TA,Y,0,42,0,0,0,0,,,,0,9,2008,WD,Normal,223500.0
538,60,RL,59.0,23303,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1230,Unf,0,278,1508,GasA,Ex,Y,SBrkr,1508,1012,0,2520,1.0,0.0,2,1,5,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,640.0,TA,TA,Y,192,273,0,0,0,0,,,,0,6,2009,WD,Family,376598.1658
759,50,RL,51.0,10480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1064,1064,GasA,Ex,Y,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,TA,6,Maj2,0,,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2008,WD,Normal,115000.0
1706,60,RL,60.0,17433,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1629,1629,GasA,Ex,Y,SBrkr,1645,830,0,2475,0.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1998.0,Fin,3.0,962.0,TA,TA,Y,23,172,0,0,256,0,,,,0,1,2010,WD,Normal,321715.7176
2252,30,RL,52.0,9022,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,792,0,0,792,0.0,0.0,1,0,2,1,Gd,5,Typ,0,,Detchd,1924.0,Unf,1.0,240.0,Fa,Fa,N,316,0,120,0,0,0,,,,0,5,2009,WD,Normal,109500.0
1063,20,RL,91.0,11024,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1400,1400,GasA,Ex,Y,SBrkr,1400,0,0,1400,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,RFn,2.0,612.0,TA,TA,Y,144,55,0,0,0,0,,,,0,10,2006,New,Partial,181448.6135
1200,80,RL,,9947,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,611,Unf,0,577,1188,GasA,Ex,Y,SBrkr,1217,0,0,1217,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1990.0,Unf,2.0,497.0,TA,TA,Y,168,27,0,0,0,0,,GdPrv,,0,6,2009,WD,Normal,173000.0
246,20,RL,82.0,20270,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,599,Unf,0,925,1524,GasA,TA,Y,SBrkr,1524,0,0,1524,1.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1979.0,Fin,2.0,478.0,TA,TA,Y,140,0,0,0,0,0,,,,0,4,2008,WD,Normal,233723.7088
1835,20,RL,84.0,17808,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,484,484,GasA,TA,N,SBrkr,1242,0,0,1242,0.0,0.0,1,0,2,1,TA,4,Mod,0,,Attchd,1946.0,Unf,1.0,336.0,TA,TA,N,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,114902.9238
1417,60,RL,,9839,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,462,Unf,0,250,712,GasA,Ex,Y,SBrkr,1375,862,0,2237,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,1980.0,Fin,2.0,440.0,TA,TA,Y,305,24,0,0,0,0,,,Shed,2500,2,2009,WD,Normal,263729.4973
1953,60,RL,63.0,8199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,Y,SBrkr,728,728,0,1456,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,410.0,TA,TA,Y,36,18,0,0,0,0,,,,0,10,2008,WD,Normal,189000.0
1128,85,RL,,16500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,TA,TA,CBlock,Gd,TA,Av,GLQ,962,Unf,0,270,1232,GasA,Fa,Y,SBrkr,1320,0,0,1320,0.0,1.0,2,0,3,1,TA,5,Typ,1,Gd,Attchd,1971.0,RFn,2.0,495.0,TA,TA,Y,0,20,0,0,0,0,,,,0,5,2009,WD,Normal,210197.9509
785,20,RL,59.0,17169,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,970.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1684,Unf,0,636,2320,GasA,Ex,Y,SBrkr,2290,0,0,2290,2.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1174.0,TA,TA,Y,192,30,0,0,0,0,,,,0,8,2007,New,Partial,472713.3599
1410,60,RL,105.0,15578,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Gd,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,TA,8,Typ,0,,Attchd,2006.0,RFn,2.0,429.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,New,Partial,172785.0
490,80,RL,124.0,11512,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,GasA,Gd,Y,SBrkr,1357,0,0,1357,1.0,0.0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,163,0,,GdPrv,,0,5,2008,WD,Normal,177000.0
155,20,RL,71.0,8540,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1956,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,114,ALQ,691,120,925,GasA,TA,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,1956.0,Unf,1.0,252.0,TA,TA,Y,152,0,0,0,0,0,,,,0,6,2007,WD,Normal,151457.2508
1663,60,RL,106.0,12720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1173,Unf,0,282,1455,GasA,Ex,Y,SBrkr,1466,1221,0,2687,1.0,0.0,2,1,4,1,Gd,10,Typ,2,TA,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA,Y,252,30,0,0,0,0,,,,0,9,2009,WD,Normal,348966.5239
962,20,RL,82.0,9488,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1046,1046,GasA,Gd,N,SBrkr,1054,0,0,1054,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1947.0,Unf,1.0,240.0,TA,TA,Y,0,60,122,0,0,0,,,,0,9,2008,WD,Abnorml,132607.7576
1687,20,RL,68.0,9724,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1947,1950,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,938,938,GasA,Ex,Y,SBrkr,1043,0,0,1043,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1947.0,Unf,1.0,273.0,TA,TA,Y,125,48,0,0,0,0,,GdWo,,0,5,2006,WD,Normal,173024.0644
854,70,RM,65.0,11700,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0,Unf,0,1240,1240,GasW,TA,N,SBrkr,1320,1320,0,2640,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1950.0,Unf,4.0,864.0,TA,TA,N,181,0,386,0,0,0,,,,0,5,2009,WD,Normal,265979.0
1967,20,RL,80.0,11040,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,0,602,1258,GasA,Ex,Y,SBrkr,1258,0,0,1258,0.0,1.0,2,0,3,1,Gd,5,Typ,0,,Attchd,1971.0,RFn,2.0,528.0,TA,TA,Y,55,0,0,216,0,0,,,,0,10,2008,COD,Abnorml,145000.0
1312,60,RL,75.0,9157,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,912,912,GasA,Ex,Y,SBrkr,1072,942,0,2014,0.0,0.0,2,1,3,1,Gd,9,Typ,0,,Attchd,2003.0,Fin,2.0,486.0,TA,TA,Y,124,114,0,0,0,0,,,,0,2,2009,WD,Abnorml,237012.1342
626,20,RL,66.0,9240,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,708,Unf,0,280,988,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,0,0,0,0,,,,0,6,2009,WD,Normal,179452.4886
1816,70,RM,60.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1905,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,572,572,GasA,Ex,Y,SBrkr,884,656,0,1540,0.0,0.0,1,1,3,1,Gd,7,Typ,0,,,,,0.0,0.0,,,N,240,77,0,0,0,0,,,,0,2,2008,WD,Normal,184039.0046
686,20,RL,120.0,9560,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,128500.0
2210,50,RL,120.0,17360,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300,Unf,0,482,782,GasA,TA,Y,SBrkr,1019,537,0,1556,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,2.0,470.0,TA,TA,Y,0,0,150,0,0,0,,,,0,1,2010,WD,Normal,200047.2113
2031,70,RM,50.0,10300,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,902,808,0,1710,0.0,0.0,2,0,3,1,TA,9,Typ,0,,Detchd,1990.0,Unf,2.0,480.0,TA,TA,Y,12,11,64,0,0,0,,GdPrv,,0,4,2010,WD,Normal,140000.0
570,20,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1954,1998,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,954,Unf,0,218,1172,GasA,TA,Y,SBrkr,1172,0,0,1172,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1954.0,Fin,1.0,366.0,TA,TA,Y,240,0,0,0,0,0,,,,0,6,2010,WD,Normal,168329.0302
566,60,RL,75.0,9317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2.0,425.0,TA,TA,Y,234,72,192,0,0,0,,,,0,7,2009,WD,Normal,213000.0
1759,120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165,GLQ,841,598,1604,GasA,Ex,Y,SBrkr,1617,0,0,1617,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,2.0,533.0,TA,TA,Y,0,69,0,0,0,0,,,,0,7,2008,WD,Normal,193000.0
2026,80,RL,65.0,6285,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504,Unf,0,456,960,GasA,TA,Y,SBrkr,1044,0,0,1044,1.0,0.0,1,0,3,1,TA,7,Typ,1,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,228,0,0,0,0,0,,,,0,4,2007,WD,Normal,170391.4165
1817,160,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,0,90,600,GasA,Ex,Y,SBrkr,624,628,0,1252,1.0,0.0,2,1,2,1,Gd,4,Typ,0,,Detchd,1999.0,Unf,2.0,462.0,TA,TA,Y,0,48,0,0,0,0,,,,0,3,2008,WD,Normal,160000.0
18,190,RM,76.0,7630,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,360,360,GasA,Gd,Y,SBrkr,1032,780,0,1812,0.0,0.0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,1999.0,Unf,2.0,672.0,TA,TA,N,344,0,40,0,0,0,,MnPrv,,0,5,2010,WD,Normal,140000.0
128,80,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,831,Unf,0,161,992,GasA,Gd,Y,SBrkr,1661,0,0,1661,1.0,0.0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1.0,377.0,TA,TA,Y,0,28,0,0,178,0,,MnPrv,,0,10,2008,WD,Normal,165500.0
1347,30,RL,51.0,5900,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,440,440,GasA,TA,Y,FuseA,869,0,0,869,0.0,0.0,1,0,2,1,Fa,4,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,85500.0
1280,20,RL,70.0,8120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1994.0,Unf,2.0,463.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,124500.0
2285,20,RL,,8750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,1002,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1973.0,Unf,2.0,902.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2009,WD,Normal,148500.0
